moisture0,moisture1,moisture2,moisture3,moisture4,irrgation,datetime
0.28,0.88,0.52,0.12,0.02,False,2020-03-07 22:37:25
0.28,0.87,0.52,0.12,0.02,False,2020-03-07 22:38:25
0.28,0.87,0.52,0.12,0.03,False,2020-03-07 22:39:25
0.28,0.88,0.52,0.11,0.02,False,2020-03-07 22:40:25
0.28,0.88,0.52,0.11,0.02,False,2020-03-07 22:41:25
0.28,0.88,0.52,0.11,0.02,False,2020-03-07 22:42:25
0.28,0.88,0.51,0.11,0.02,False,2020-03-07 22:43:25
0.28,0.88,0.51,0.13,0.02,False,2020-03-07 22:44:25
0.28,0.87,0.51,0.14,0.02,False,2020-03-07 22:45:25
0.28,0.87,0.52,0.14,0.02,False,2020-03-07 22:46:25
0.28,0.88,0.51,0.14,0.02,False,2020-03-07 22:47:25
0.28,0.87,0.51,0.14,0.02,False,2020-03-07 22:48:25
0.28,0.87,0.51,0.13,0.02,False,2020-03-07 22:49:25
0.28,0.86,0.52,0.12,0.02,False,2020-03-07 22:50:25
0.28,0.86,0.51,0.13,0.02,False,2020-03-07 22:51:25
0.28,0.86,0.51,0.12,0.02,False,2020-03-07 22:52:26
0.28,0.87,0.51,0.12,0.02,False,2020-03-07 22:53:26
0.28,0.85,0.51,0.12,0.02,False,2020-03-07 22:54:26
0.28,0.86,0.52,0.11,0.02,False,2020-03-07 22:55:26
0.28,0.86,0.52,0.11,0.02,False,2020-03-07 22:56:26
0.28,0.86,0.52,0.11,0.02,False,2020-03-07 22:57:26
0.28,0.86,0.51,0.11,0.02,False,2020-03-07 22:58:26
0.28,0.86,0.51,0.11,0.02,False,2020-03-07 22:59:26
0.3,0.86,0.52,0.13,0.03,False,2020-03-07 23:00:26
0.28,0.86,0.51,0.12,0.02,False,2020-03-07 23:01:26
0.28,0.87,0.51,0.12,0.02,False,2020-03-07 23:02:26
0.28,0.87,0.51,0.13,0.02,False,2020-03-07 23:03:26
0.28,0.87,0.51,0.14,0.02,False,2020-03-07 23:04:26
0.28,0.87,0.51,0.13,0.02,False,2020-03-07 23:05:26
0.28,0.86,0.51,0.13,0.02,False,2020-03-07 23:06:26
0.28,0.87,0.52,0.13,0.02,False,2020-03-07 23:07:26
0.28,0.87,0.51,0.13,0.02,False,2020-03-07 23:08:26
0.28,0.87,0.51,0.13,0.02,False,2020-03-07 23:09:26
0.28,0.86,0.51,0.13,0.03,False,2020-03-07 23:10:26
0.28,0.87,0.52,0.12,0.02,False,2020-03-07 23:11:26
0.28,0.87,0.51,0.11,0.02,False,2020-03-07 23:12:27
0.28,0.87,0.52,0.11,0.02,False,2020-03-07 23:13:27
0.28,0.87,0.52,0.11,0.02,False,2020-03-07 23:14:27
0.28,0.87,0.51,0.11,0.02,False,2020-03-07 23:15:27
0.28,0.87,0.51,0.11,0.02,False,2020-03-07 23:16:27
0.28,0.86,0.51,0.12,0.02,False,2020-03-07 23:17:27
0.28,0.86,0.52,0.12,0.02,False,2020-03-07 23:18:27
0.28,0.85,0.51,0.13,0.02,False,2020-03-07 23:19:27
0.28,0.85,0.51,0.15,0.02,False,2020-03-07 23:20:27
0.28,0.85,0.51,0.15,0.02,False,2020-03-07 23:21:27
0.28,0.86,0.52,0.15,0.02,False,2020-03-07 23:22:27
0.28,0.85,0.52,0.15,0.02,False,2020-03-07 23:23:27
0.28,0.86,0.52,0.14,0.02,False,2020-03-07 23:24:27
0.28,0.83,0.51,0.14,0.02,False,2020-03-07 23:25:27
0.28,0.84,0.52,0.13,0.02,False,2020-03-07 23:26:27
0.28,0.85,0.51,0.13,0.02,False,2020-03-07 23:27:27
0.28,0.86,0.52,0.12,0.02,False,2020-03-07 23:28:27
0.28,0.85,0.52,0.12,0.02,False,2020-03-07 23:29:27
0.28,0.87,0.52,0.11,0.02,False,2020-03-07 23:30:27
0.29,0.86,0.52,0.12,0.03,False,2020-03-07 23:31:27
0.28,0.86,0.52,0.11,0.02,False,2020-03-07 23:32:28
0.28,0.86,0.52,0.11,0.02,False,2020-03-07 23:33:28
0.27,0.81,0.52,0.11,0.02,False,2020-03-07 23:34:28
0.28,0.8,0.52,0.12,0.02,False,2020-03-07 23:35:28
0.27,0.37,0.51,0.11,0.02,False,2020-03-07 23:36:28
0.28,0.79,0.52,0.11,0.02,False,2020-03-07 23:37:28
0.28,0.81,0.52,0.11,0.02,False,2020-03-07 23:38:28
0.27,0.5,0.51,0.11,0.02,False,2020-03-07 23:39:28
0.27,0.49,0.51,0.11,0.02,False,2020-03-07 23:40:28
0.27,0.42,0.51,0.13,0.03,False,2020-03-07 23:41:28
0.27,0.58,0.51,0.13,0.02,False,2020-03-07 23:42:28
0.27,0.55,0.51,0.14,0.02,False,2020-03-07 23:43:28
0.27,0.59,0.51,0.14,0.02,False,2020-03-07 23:44:28
0.27,0.51,0.51,0.14,0.02,False,2020-03-07 23:45:28
0.27,0.4,0.51,0.13,0.02,False,2020-03-07 23:46:28
0.28,0.79,0.51,0.13,0.02,False,2020-03-07 23:47:28
0.27,0.73,0.51,0.13,0.02,False,2020-03-07 23:48:28
0.27,0.4,0.5,0.12,0.02,False,2020-03-07 23:49:28
0.27,0.39,0.5,0.12,0.02,False,2020-03-07 23:50:28
0.27,0.36,0.5,0.15,0.03,False,2020-03-07 23:51:28
0.27,0.36,0.5,0.12,0.02,False,2020-03-07 23:52:29
0.27,0.36,0.5,0.12,0.02,False,2020-03-07 23:53:29
0.27,0.36,0.51,0.12,0.02,False,2020-03-07 23:54:29
0.27,0.36,0.51,0.12,0.02,False,2020-03-07 23:55:29
0.27,0.36,0.51,0.12,0.02,False,2020-03-07 23:56:29
0.27,0.36,0.51,0.12,0.02,False,2020-03-07 23:57:29
0.27,0.37,0.51,0.12,0.02,False,2020-03-07 23:58:29
0.27,0.37,0.51,0.12,0.02,False,2020-03-07 23:59:29
0.27,0.37,0.51,0.12,0.02,False,2020-03-08 00:00:29
0.27,0.38,0.51,0.11,0.02,False,2020-03-08 00:01:29
0.27,0.38,0.51,0.12,0.02,False,2020-03-08 00:02:29
0.27,0.39,0.51,0.12,0.02,False,2020-03-08 00:03:29
0.27,0.39,0.51,0.13,0.02,False,2020-03-08 00:04:29
0.27,0.4,0.51,0.13,0.02,False,2020-03-08 00:05:29
0.27,0.4,0.51,0.13,0.02,False,2020-03-08 00:06:29
0.27,0.41,0.51,0.13,0.02,False,2020-03-08 00:07:29
0.27,0.42,0.51,0.13,0.02,False,2020-03-08 00:08:29
0.27,0.43,0.51,0.13,0.02,False,2020-03-08 00:09:29
0.27,0.44,0.51,0.13,0.02,False,2020-03-08 00:10:29
0.27,0.44,0.51,0.12,0.02,False,2020-03-08 00:11:29
0.27,0.45,0.51,0.15,0.03,False,2020-03-08 00:12:30
0.27,0.46,0.51,0.12,0.02,False,2020-03-08 00:13:30
0.27,0.45,0.51,0.12,0.02,False,2020-03-08 00:14:30
0.27,0.46,0.51,0.11,0.02,False,2020-03-08 00:15:30
0.27,0.67,0.51,0.11,0.02,False,2020-03-08 00:16:30
0.27,0.69,0.51,0.11,0.02,False,2020-03-08 00:17:30
0.27,0.67,0.51,0.11,0.02,False,2020-03-08 00:18:30
0.27,0.43,0.5,0.11,0.02,False,2020-03-08 00:19:30
0.27,0.39,0.5,0.11,0.02,False,2020-03-08 00:20:30
0.27,0.4,0.51,0.11,0.02,False,2020-03-08 00:21:30
0.27,0.4,0.51,0.11,0.02,False,2020-03-08 00:22:30
0.28,0.41,0.5,0.13,0.03,False,2020-03-08 00:23:30
0.27,0.41,0.5,0.11,0.02,False,2020-03-08 00:24:30
0.27,0.42,0.5,0.11,0.02,False,2020-03-08 00:25:30
0.28,0.42,0.49,0.13,0.04,False,2020-03-08 00:26:30
0.3,0.44,0.5,0.18,0.06,False,2020-03-08 00:27:30
0.29,0.44,0.5,0.19,0.06,False,2020-03-08 00:28:30
0.29,0.44,0.5,0.19,0.05,False,2020-03-08 00:29:30
0.29,0.45,0.5,0.19,0.06,False,2020-03-08 00:30:30
0.29,0.45,0.5,0.19,0.05,False,2020-03-08 00:31:30
0.3,0.45,0.5,0.18,0.05,False,2020-03-08 00:32:31
0.29,0.45,0.52,0.2,0.04,False,2020-03-08 00:33:31
0.28,0.45,0.5,0.15,0.03,False,2020-03-08 00:34:31
0.28,0.45,0.5,0.14,0.03,False,2020-03-08 00:35:31
0.28,0.44,0.49,0.13,0.03,False,2020-03-08 00:36:31
0.28,0.45,0.5,0.13,0.03,False,2020-03-08 00:37:31
0.28,0.45,0.5,0.12,0.03,False,2020-03-08 00:38:31
0.28,0.45,0.5,0.12,0.03,False,2020-03-08 00:39:31
0.28,0.44,0.5,0.12,0.03,False,2020-03-08 00:40:31
0.28,0.46,0.5,0.11,0.03,False,2020-03-08 00:41:31
0.28,0.45,0.5,0.11,0.03,False,2020-03-08 00:42:31
0.28,0.45,0.5,0.11,0.03,False,2020-03-08 00:43:31
0.28,0.44,0.5,0.12,0.03,False,2020-03-08 00:44:31
0.28,0.45,0.5,0.12,0.03,False,2020-03-08 00:45:31
0.28,0.44,0.5,0.12,0.03,False,2020-03-08 00:46:31
0.28,0.45,0.5,0.12,0.03,False,2020-03-08 00:47:31
0.28,0.45,0.5,0.12,0.03,False,2020-03-08 00:48:31
0.28,0.45,0.5,0.12,0.03,False,2020-03-08 00:49:31
0.28,0.45,0.5,0.12,0.03,False,2020-03-08 00:50:31
0.28,0.45,0.5,0.14,0.03,False,2020-03-08 00:51:32
0.28,0.45,0.5,0.14,0.03,False,2020-03-08 00:52:32
0.28,0.45,0.5,0.14,0.03,False,2020-03-08 00:53:32
0.28,0.48,0.51,0.17,0.05,False,2020-03-08 00:54:32
0.28,0.45,0.5,0.14,0.03,False,2020-03-08 00:55:32
0.28,0.45,0.5,0.14,0.03,False,2020-03-08 00:56:32
0.28,0.45,0.5,0.14,0.03,False,2020-03-08 00:57:32
0.28,0.45,0.5,0.13,0.03,False,2020-03-08 00:58:32
0.28,0.44,0.5,0.13,0.03,False,2020-03-08 00:59:32
0.28,0.46,0.5,0.13,0.03,False,2020-03-08 01:00:32
0.28,0.47,0.5,0.12,0.03,False,2020-03-08 01:01:32
0.28,0.48,0.5,0.12,0.03,False,2020-03-08 01:02:32
0.28,0.47,0.5,0.13,0.03,False,2020-03-08 01:03:32
0.28,0.47,0.5,0.13,0.03,False,2020-03-08 01:04:32
0.28,0.47,0.5,0.13,0.03,False,2020-03-08 01:05:32
0.28,0.45,0.5,0.13,0.03,False,2020-03-08 01:06:32
0.28,0.46,0.5,0.13,0.03,False,2020-03-08 01:07:32
0.28,0.46,0.5,0.13,0.03,False,2020-03-08 01:08:32
0.28,0.45,0.49,0.13,0.03,False,2020-03-08 01:09:32
0.28,0.46,0.49,0.13,0.03,False,2020-03-08 01:10:32
0.28,0.47,0.49,0.13,0.03,False,2020-03-08 01:11:33
0.28,0.46,0.5,0.14,0.03,False,2020-03-08 01:12:33
0.28,0.46,0.5,0.14,0.03,False,2020-03-08 01:13:33
0.28,0.5,0.49,0.14,0.03,False,2020-03-08 01:14:33
0.28,0.47,0.51,0.18,0.05,False,2020-03-08 01:15:33
0.28,0.46,0.49,0.14,0.03,False,2020-03-08 01:16:33
0.28,0.46,0.49,0.13,0.03,False,2020-03-08 01:17:33
0.28,0.46,0.5,0.13,0.03,False,2020-03-08 01:18:33
0.28,0.46,0.49,0.13,0.03,False,2020-03-08 01:19:33
0.28,0.46,0.49,0.13,0.03,False,2020-03-08 01:20:33
0.28,0.45,0.5,0.13,0.03,False,2020-03-08 01:21:33
0.28,0.46,0.5,0.13,0.03,False,2020-03-08 01:22:33
0.28,0.46,0.5,0.12,0.03,False,2020-03-08 01:23:33
0.27,0.47,0.51,0.12,0.03,False,2020-03-08 01:24:33
0.27,0.45,0.5,0.12,0.03,False,2020-03-08 01:25:33
0.27,0.43,0.5,0.12,0.03,False,2020-03-08 01:26:33
0.27,0.43,0.5,0.12,0.03,False,2020-03-08 01:27:33
0.27,0.33,0.5,0.12,0.03,False,2020-03-08 01:28:33
0.27,0.33,0.51,0.12,0.03,False,2020-03-08 01:29:33
0.27,0.33,0.51,0.12,0.03,False,2020-03-08 01:30:33
0.27,0.33,0.51,0.12,0.03,False,2020-03-08 01:31:34
0.27,0.33,0.51,0.13,0.03,False,2020-03-08 01:32:34
0.27,0.33,0.51,0.13,0.03,False,2020-03-08 01:33:34
0.27,0.33,0.51,0.14,0.03,False,2020-03-08 01:34:34
0.27,0.33,0.51,0.14,0.03,False,2020-03-08 01:35:34
0.27,0.36,0.51,0.17,0.04,False,2020-03-08 01:36:34
0.27,0.32,0.5,0.14,0.03,False,2020-03-08 01:37:34
0.27,0.32,0.5,0.14,0.03,False,2020-03-08 01:38:34
0.27,0.32,0.5,0.14,0.03,False,2020-03-08 01:39:34
0.27,0.32,0.5,0.14,0.03,False,2020-03-08 01:40:34
0.27,0.32,0.5,0.14,0.03,False,2020-03-08 01:41:34
0.27,0.32,0.5,0.13,0.03,False,2020-03-08 01:42:34
0.27,0.31,0.5,0.14,0.03,False,2020-03-08 01:43:34
0.27,0.31,0.5,0.13,0.03,False,2020-03-08 01:44:34
0.27,0.31,0.5,0.13,0.03,False,2020-03-08 01:45:34
0.27,0.31,0.5,0.13,0.03,False,2020-03-08 01:46:34
0.27,0.2,0.5,0.15,0.03,False,2020-03-08 01:47:34
0.27,0.27,0.5,0.14,0.03,False,2020-03-08 01:48:34
0.27,0.27,0.5,0.14,0.03,False,2020-03-08 01:49:34
0.27,0.28,0.5,0.13,0.03,False,2020-03-08 01:50:34
0.27,0.28,0.5,0.12,0.03,False,2020-03-08 01:51:35
0.27,0.28,0.5,0.12,0.03,False,2020-03-08 01:52:35
0.27,0.27,0.5,0.11,0.03,False,2020-03-08 01:53:35
0.27,0.27,0.5,0.11,0.03,False,2020-03-08 01:54:35
0.27,0.27,0.5,0.11,0.03,False,2020-03-08 01:55:35
0.27,0.27,0.5,0.11,0.03,False,2020-03-08 01:56:35
0.31,0.29,0.53,0.14,0.04,False,2020-03-08 01:57:35
0.27,0.26,0.53,0.12,0.03,False,2020-03-08 01:58:35
0.27,0.25,0.53,0.14,0.03,False,2020-03-08 01:59:35
0.27,0.26,0.53,0.14,0.03,False,2020-03-08 02:00:35
0.27,0.25,0.53,0.14,0.03,False,2020-03-08 02:01:35
0.27,0.25,0.52,0.14,0.02,False,2020-03-08 02:02:35
0.27,0.25,0.52,0.13,0.03,False,2020-03-08 02:03:35
0.27,0.25,0.52,0.13,0.03,False,2020-03-08 02:04:35
0.27,0.26,0.52,0.13,0.03,False,2020-03-08 02:05:35
0.27,0.26,0.52,0.12,0.02,False,2020-03-08 02:06:35
0.27,0.26,0.51,0.12,0.03,False,2020-03-08 02:07:35
0.27,0.26,0.52,0.12,0.03,False,2020-03-08 02:08:35
0.27,0.26,0.52,0.12,0.03,False,2020-03-08 02:09:35
0.27,0.26,0.52,0.12,0.03,False,2020-03-08 02:10:35
0.27,0.26,0.52,0.11,0.03,False,2020-03-08 02:11:36
0.27,0.26,0.52,0.12,0.03,False,2020-03-08 02:12:36
0.27,0.26,0.52,0.12,0.03,False,2020-03-08 02:13:36
0.27,0.26,0.52,0.12,0.03,False,2020-03-08 02:14:36
0.27,0.26,0.52,0.12,0.02,False,2020-03-08 02:15:36
0.27,0.26,0.51,0.11,0.03,False,2020-03-08 02:16:36
0.27,0.26,0.52,0.12,0.03,False,2020-03-08 02:17:36
0.27,0.3,0.53,0.14,0.04,False,2020-03-08 02:18:36
0.27,0.26,0.52,0.11,0.03,False,2020-03-08 02:19:36
0.27,0.26,0.52,0.11,0.03,False,2020-03-08 02:20:36
0.27,0.25,0.51,0.11,0.03,False,2020-03-08 02:21:36
0.27,0.26,0.51,0.12,0.03,False,2020-03-08 02:22:36
0.27,0.25,0.51,0.13,0.03,False,2020-03-08 02:23:36
0.27,0.25,0.51,0.14,0.03,False,2020-03-08 02:24:36
0.27,0.26,0.51,0.15,0.03,False,2020-03-08 02:25:36
0.27,0.25,0.5,0.16,0.03,False,2020-03-08 02:26:36
0.27,0.25,0.5,0.15,0.03,False,2020-03-08 02:27:36
0.27,0.25,0.5,0.15,0.03,False,2020-03-08 02:28:36
0.27,0.25,0.51,0.14,0.03,False,2020-03-08 02:29:36
0.27,0.25,0.5,0.13,0.03,False,2020-03-08 02:30:36
0.27,0.25,0.5,0.13,0.02,False,2020-03-08 02:31:37
0.27,0.25,0.51,0.13,0.03,False,2020-03-08 02:32:37
0.27,0.25,0.5,0.12,0.03,False,2020-03-08 02:33:37
0.27,0.25,0.5,0.12,0.03,False,2020-03-08 02:34:37
0.27,0.25,0.5,0.11,0.03,False,2020-03-08 02:35:37
0.27,0.25,0.5,0.11,0.03,False,2020-03-08 02:36:37
0.27,0.25,0.5,0.11,0.03,False,2020-03-08 02:37:37
0.27,0.25,0.5,0.11,0.03,False,2020-03-08 02:38:37
0.31,0.28,0.5,0.13,0.04,False,2020-03-08 02:39:37
0.27,0.25,0.49,0.11,0.03,False,2020-03-08 02:40:37
0.27,0.26,0.49,0.11,0.03,False,2020-03-08 02:41:37
0.27,0.26,0.49,0.11,0.03,False,2020-03-08 02:42:37
0.27,0.26,0.49,0.11,0.03,False,2020-03-08 02:43:37
0.27,0.26,0.49,0.11,0.03,False,2020-03-08 02:44:37
0.27,0.26,0.49,0.11,0.03,False,2020-03-08 02:45:37
0.27,0.27,0.48,0.11,0.03,False,2020-03-08 02:46:37
0.27,0.26,0.49,0.11,0.03,False,2020-03-08 02:47:37
0.27,0.26,0.5,0.12,0.03,False,2020-03-08 02:48:37
0.27,0.26,0.49,0.13,0.04,False,2020-03-08 02:49:37
0.27,0.26,0.49,0.12,0.03,False,2020-03-08 02:50:37
0.27,0.26,0.49,0.13,0.03,False,2020-03-08 02:51:38
0.27,0.26,0.49,0.13,0.03,False,2020-03-08 02:52:38
0.27,0.26,0.49,0.13,0.03,False,2020-03-08 02:53:38
0.27,0.26,0.5,0.13,0.03,False,2020-03-08 02:54:38
0.27,0.26,0.5,0.13,0.03,False,2020-03-08 02:55:38
0.27,0.26,0.49,0.13,0.03,False,2020-03-08 02:56:38
0.27,0.27,0.49,0.13,0.03,False,2020-03-08 02:57:38
0.27,0.26,0.5,0.13,0.03,False,2020-03-08 02:58:38
0.27,0.26,0.49,0.12,0.03,False,2020-03-08 02:59:38
0.29,0.28,0.5,0.13,0.04,False,2020-03-08 03:00:38
0.27,0.26,0.49,0.11,0.02,False,2020-03-08 03:01:38
0.27,0.26,0.49,0.11,0.03,False,2020-03-08 03:02:38
0.27,0.26,0.5,0.11,0.03,False,2020-03-08 03:03:38
0.27,0.26,0.5,0.12,0.03,False,2020-03-08 03:04:38
0.27,0.26,0.5,0.12,0.03,False,2020-03-08 03:05:38
0.27,0.26,0.5,0.12,0.03,False,2020-03-08 03:06:38
0.27,0.26,0.5,0.14,0.03,False,2020-03-08 03:07:38
0.27,0.26,0.5,0.15,0.03,False,2020-03-08 03:08:38
0.27,0.26,0.49,0.16,0.03,False,2020-03-08 03:09:38
0.27,0.25,0.5,0.16,0.03,False,2020-03-08 03:10:38
0.27,0.26,0.5,0.16,0.03,False,2020-03-08 03:11:39
0.27,0.26,0.5,0.15,0.03,False,2020-03-08 03:12:39
0.27,0.26,0.5,0.15,0.03,False,2020-03-08 03:13:39
0.27,0.26,0.5,0.14,0.03,False,2020-03-08 03:14:39
0.27,0.26,0.5,0.14,0.03,False,2020-03-08 03:15:39
0.27,0.26,0.5,0.13,0.03,False,2020-03-08 03:16:39
0.27,0.26,0.5,0.13,0.02,False,2020-03-08 03:17:39
0.27,0.27,0.49,0.13,0.02,False,2020-03-08 03:18:39
0.26,0.26,0.5,0.12,0.03,False,2020-03-08 03:19:39
0.27,0.27,0.5,0.12,0.03,False,2020-03-08 03:20:39
0.3,0.29,0.5,0.15,0.04,False,2020-03-08 03:21:39
0.27,0.26,0.49,0.12,0.02,False,2020-03-08 03:22:39
0.27,0.27,0.49,0.12,0.03,False,2020-03-08 03:23:39
0.27,0.26,0.49,0.12,0.03,False,2020-03-08 03:24:39
0.27,0.26,0.49,0.12,0.02,False,2020-03-08 03:25:39
0.27,0.26,0.49,0.11,0.03,False,2020-03-08 03:26:39
0.27,0.26,0.48,0.11,0.02,False,2020-03-08 03:27:39
0.27,0.26,0.48,0.11,0.03,False,2020-03-08 03:28:39
0.27,0.26,0.48,0.11,0.03,False,2020-03-08 03:29:39
0.27,0.26,0.48,0.11,0.03,False,2020-03-08 03:30:39
0.27,0.26,0.48,0.11,0.04,False,2020-03-08 03:31:40
0.26,0.26,0.48,0.11,0.03,False,2020-03-08 03:32:40
0.27,0.26,0.48,0.12,0.03,False,2020-03-08 03:33:40
0.26,0.26,0.48,0.13,0.02,False,2020-03-08 03:34:40
0.27,0.26,0.48,0.13,0.03,False,2020-03-08 03:35:40
0.27,0.26,0.48,0.13,0.03,False,2020-03-08 03:36:40
0.27,0.26,0.47,0.13,0.02,False,2020-03-08 03:37:40
0.27,0.26,0.48,0.13,0.03,False,2020-03-08 03:38:40
0.27,0.26,0.48,0.13,0.03,False,2020-03-08 03:39:40
0.27,0.26,0.48,0.13,0.03,False,2020-03-08 03:40:40
0.26,0.27,0.48,0.13,0.02,False,2020-03-08 03:41:40
0.29,0.28,0.49,0.15,0.04,False,2020-03-08 03:42:40
0.27,0.26,0.48,0.13,0.02,False,2020-03-08 03:43:40
0.27,0.26,0.49,0.13,0.02,False,2020-03-08 03:44:40
0.26,0.26,0.49,0.12,0.03,False,2020-03-08 03:45:40
0.26,0.26,0.49,0.12,0.03,False,2020-03-08 03:46:40
0.26,0.26,0.49,0.11,0.03,False,2020-03-08 03:47:40
0.27,0.26,0.49,0.11,0.02,False,2020-03-08 03:48:40
0.26,0.26,0.49,0.11,0.02,False,2020-03-08 03:49:40
0.26,0.26,0.49,0.11,0.03,False,2020-03-08 03:50:40
0.26,0.26,0.48,0.11,0.02,False,2020-03-08 03:51:41
0.26,0.26,0.48,0.16,0.04,False,2020-03-08 03:52:41
0.26,0.26,0.48,0.11,0.03,False,2020-03-08 03:53:41
0.26,0.26,0.48,0.11,0.03,False,2020-03-08 03:54:41
0.27,0.27,0.48,0.13,0.04,False,2020-03-08 03:55:41
0.27,0.26,0.48,0.14,0.04,False,2020-03-08 03:56:41
0.27,0.26,0.48,0.14,0.04,False,2020-03-08 03:57:41
0.27,0.26,0.48,0.15,0.04,False,2020-03-08 03:58:41
0.27,0.27,0.48,0.17,0.04,False,2020-03-08 03:59:41
0.27,0.26,0.48,0.17,0.04,False,2020-03-08 04:00:41
0.27,0.26,0.48,0.17,0.04,False,2020-03-08 04:01:41
0.27,0.28,0.48,0.17,0.04,False,2020-03-08 04:02:41
0.29,0.3,0.49,0.17,0.04,False,2020-03-08 04:03:41
0.27,0.29,0.49,0.16,0.04,False,2020-03-08 04:04:41
0.27,0.3,0.49,0.15,0.04,False,2020-03-08 04:05:41
0.27,0.3,0.49,0.15,0.04,False,2020-03-08 04:06:41
0.27,0.29,0.48,0.14,0.04,False,2020-03-08 04:07:41
0.27,0.3,0.49,0.14,0.04,False,2020-03-08 04:08:41
0.27,0.3,0.49,0.14,0.04,False,2020-03-08 04:09:41
0.27,0.3,0.49,0.14,0.04,False,2020-03-08 04:10:41
0.27,0.31,0.49,0.13,0.04,False,2020-03-08 04:11:42
0.27,0.3,0.49,0.13,0.04,False,2020-03-08 04:12:42
0.27,0.29,0.49,0.13,0.06,False,2020-03-08 04:13:42
0.28,0.31,0.49,0.13,0.04,False,2020-03-08 04:14:42
0.28,0.31,0.48,0.13,0.04,False,2020-03-08 04:15:42
0.28,0.31,0.48,0.13,0.04,False,2020-03-08 04:16:42
0.28,0.3,0.48,0.13,0.04,False,2020-03-08 04:17:42
0.28,0.3,0.48,0.13,0.04,False,2020-03-08 04:18:42
0.28,0.3,0.48,0.13,0.04,False,2020-03-08 04:19:42
0.28,0.3,0.48,0.13,0.04,False,2020-03-08 04:20:42
0.28,0.3,0.48,0.13,0.04,False,2020-03-08 04:21:42
0.28,0.3,0.49,0.13,0.04,False,2020-03-08 04:22:42
0.28,0.3,0.49,0.13,0.04,False,2020-03-08 04:23:42
0.3,0.3,0.48,0.13,0.04,False,2020-03-08 04:24:42
0.28,0.28,0.49,0.12,0.04,False,2020-03-08 04:25:42
0.28,0.28,0.48,0.13,0.04,False,2020-03-08 04:26:42
0.28,0.29,0.47,0.13,0.04,False,2020-03-08 04:27:42
0.28,0.29,0.47,0.14,0.04,False,2020-03-08 04:28:42
0.28,0.28,0.48,0.15,0.04,False,2020-03-08 04:29:42
0.28,0.27,0.47,0.15,0.04,False,2020-03-08 04:30:42
0.28,0.28,0.47,0.15,0.04,False,2020-03-08 04:31:43
0.28,0.28,0.47,0.16,0.04,False,2020-03-08 04:32:43
0.28,0.28,0.48,0.16,0.04,False,2020-03-08 04:33:43
0.28,0.28,0.48,0.21,0.04,False,2020-03-08 04:34:43
0.28,0.28,0.48,0.16,0.04,False,2020-03-08 04:35:43
0.29,0.29,0.48,0.16,0.05,False,2020-03-08 04:36:43
0.29,0.28,0.48,0.16,0.05,False,2020-03-08 04:37:43
0.29,0.26,0.49,0.17,0.05,False,2020-03-08 04:38:43
0.28,0.25,0.47,0.17,0.04,False,2020-03-08 04:39:43
0.28,0.25,0.49,0.17,0.05,False,2020-03-08 04:40:43
0.28,0.25,0.48,0.17,0.04,False,2020-03-08 04:41:43
0.28,0.25,0.48,0.16,0.04,False,2020-03-08 04:42:43
0.28,0.26,0.48,0.15,0.04,False,2020-03-08 04:43:43
0.28,0.26,0.49,0.15,0.05,False,2020-03-08 04:44:43
0.31,0.28,0.49,0.16,0.05,False,2020-03-08 04:45:43
0.28,0.25,0.49,0.13,0.04,False,2020-03-08 04:46:43
0.28,0.26,0.49,0.13,0.04,False,2020-03-08 04:47:43
0.28,0.26,0.48,0.13,0.04,False,2020-03-08 04:48:43
0.28,0.26,0.48,0.13,0.04,False,2020-03-08 04:49:43
0.28,0.26,0.48,0.13,0.04,False,2020-03-08 04:50:43
0.28,0.26,0.48,0.13,0.04,False,2020-03-08 04:51:44
0.28,0.26,0.47,0.14,0.04,False,2020-03-08 04:52:44
0.28,0.26,0.47,0.14,0.04,False,2020-03-08 04:53:44
0.28,0.27,0.48,0.14,0.04,False,2020-03-08 04:54:44
0.28,0.27,0.51,0.2,0.05,False,2020-03-08 04:55:44
0.31,0.3,0.51,0.19,0.08,False,2020-03-08 04:56:44
0.29,0.28,0.48,0.17,0.05,False,2020-03-08 04:57:44
0.3,0.29,0.49,0.17,0.06,False,2020-03-08 04:58:44
0.3,0.29,0.5,0.18,0.07,False,2020-03-08 04:59:44
0.29,0.28,0.49,0.16,0.05,False,2020-03-08 05:00:44
0.29,0.28,0.5,0.16,0.05,False,2020-03-08 05:01:44
0.29,0.29,0.49,0.16,0.06,False,2020-03-08 05:02:44
0.29,0.29,0.5,0.17,0.06,False,2020-03-08 05:03:44
0.29,0.29,0.5,0.17,0.06,False,2020-03-08 05:04:44
0.29,0.29,0.5,0.17,0.06,False,2020-03-08 05:05:44
0.32,0.3,0.5,0.18,0.08,False,2020-03-08 05:06:44
0.27,0.27,0.48,0.13,0.04,False,2020-03-08 05:07:44
0.28,0.27,0.48,0.13,0.04,False,2020-03-08 05:08:44
0.27,0.27,0.47,0.13,0.04,False,2020-03-08 05:09:44
0.27,0.27,0.47,0.13,0.04,False,2020-03-08 05:10:44
0.27,0.27,0.47,0.13,0.04,False,2020-03-08 05:11:45
0.27,0.28,0.48,0.13,0.04,False,2020-03-08 05:12:45
0.27,0.27,0.49,0.13,0.04,False,2020-03-08 05:13:45
0.27,0.28,0.49,0.13,0.04,False,2020-03-08 05:14:45
0.27,0.27,0.49,0.13,0.04,False,2020-03-08 05:15:45
